,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,9437,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120392960.0277458,120392960.0277458,True,,2,,,,2024-10-22T10:20:00.000Z,2623.5426450413347,16615230148.820198,-11.6391,0.13857416,-3.29287112,0.31439992,1.70138791,-1.72610988,-24.33113177,315856064795.5479,13.6558,315856064795.55,,2024-10-22T10:20:00.000Z,,,,,,2024-10-22 13:22:20.327604
2,825,Tether USDt,USDT,tether,100868,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,120219543500.33812,121337937370.43233,True,,3,,,,2024-10-22T10:20:00.000Z,0.9992941081145347,65420387705.380165,12.8648,0.00093972,-0.01412071,-0.01418657,-0.1010586,-0.07308432,-0.07210658,120134681500.10689,5.1939,121252285905.04,,2024-10-22T10:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-10-22 13:22:20.327604
3,1839,BNB,BNB,bnb,2266,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145931414.90875658,145931414.90875658,False,,4,,,,2024-10-22T10:20:00.000Z,589.8930139285374,1797656432.694233,-1.2425,0.29480194,-2.86913511,0.51942672,1.17295922,1.88836893,0.37846277,86083922167.38231,3.7218,86083922167.38,,2024-10-22T10:20:00.000Z,,,,,,2024-10-22 13:22:20.327604
4,5426,Solana,SOL,solana,768,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,470010881.17438227,586987870.7030598,True,,5,,,,2024-10-22T10:20:00.000Z,164.49653510273683,3423590390.633868,-3.953,-0.2486856,-1.56305996,6.39723631,13.09920391,13.84906122,-7.11528729,77315161413.77003,3.3427,96557470877.99,,2024-10-22T10:20:00.000Z,,,,,,2024-10-22 13:22:20.327604
5,3408,USDC,USDC,usd-coin,22585,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34630933301.053566,34630933301.053566,False,,6,,,,2024-10-22T10:20:00.000Z,0.9998479465258802,7065190042.121603,38.4808,0.00457247,-0.00637904,-0.00118616,-0.02914167,-0.00758169,-0.00557476,34625667547.33313,1.497,34625667547.33,,2024-10-22T10:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-10-22 13:22:20.327604
6,52,XRP,XRP,xrp,1407,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56706436160.0,99987115141.0,False,,7,,,,2024-10-22T10:20:00.000Z,0.5338897510613372,1181772070.8362482,6.9306,-0.1083075,-4.19442232,-1.9095075,-10.11410344,-11.03924726,-14.0260598,30274985085.03801,1.3089,53388975106.13,,2024-10-22T10:20:00.000Z,,,,,,2024-10-22 13:22:20.327604
7,74,Dogecoin,DOGE,dogecoin,1084,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146471286383.70514,146471286383.70514,True,,8,,,,2024-10-22T10:20:00.000Z,0.14201283698524705,1788439309.172229,-7.527,-0.55408687,-2.75930007,22.48830867,32.51413116,32.84603575,6.20808249,20800802916.228554,0.8993,20800802916.23,,2024-10-22T10:20:00.000Z,,,,,,2024-10-22 13:22:20.327604
8,1958,TRON,TRX,tron,1054,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86509802138.41298,86509862734.81819,True,,9,71659659264.0,11415017091.905165,,2024-10-22T10:20:00.000Z,0.15929488374834877,315282454.42181134,11.2221,-0.04145244,1.05396684,0.46665522,5.01340555,1.81221639,18.8976856,13780568874.73115,0.5958,13780578527.43,,2024-10-22T10:20:00.000Z,,,,,,2024-10-22 13:22:20.327604
9,11419,Toncoin,TON,toncoin,582,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2539524078.649384,5113655958.308163,True,,10,3414166606.0,17801973007.845367,,2024-10-22T10:20:00.000Z,5.214148886747493,182981319.81524888,11.6788,-0.13456709,-1.67082109,-0.99964267,-6.96923203,-20.85833016,-25.14001338,13241456647.558138,0.5725,26663363522.22,,2024-10-22T10:20:00.000Z,,,,,,2024-10-22 13:22:20.327604
10,2010,Cardano,ADA,cardano,1271,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,34980974699.72432,44995121858.387505,False,,11,,,,2024-10-22T10:20:00.000Z,0.35871648870466977,294676376.06063884,7.2851,-0.67654931,-1.5060223,-0.81622238,1.73110346,-6.00958696,-13.92404953,12548252415.751997,0.5425,16142241991.71,,2024-10-22T10:20:00.000Z,,,,,,2024-10-22 13:22:20.327604
11,5805,Avalanche,AVAX,avalanche,790,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,406956354.6470146,446959454.6470146,False,,12,,,,2024-10-22T10:20:00.000Z,27.369645717418983,298129128.44976974,20.3795,-0.39208591,-4.06869769,-5.84338519,1.04767956,5.08988063,-9.92779058,11138251249.141104,0.4816,19589788861.73,,2024-10-22T10:20:00.000Z,,,,,,2024-10-22 13:22:20.327604
12,5994,Shiba Inu,SHIB,shiba-inu,888,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589267100113952.1,589518337874090.8,False,,13,,,,2024-10-22T10:20:00.000Z,1.809764678302675e-05,334668358.2610343,-4.0096,0.0074095,-3.61870562,-1.05698508,24.5514132,25.93139944,4.5761671,10664347838.720768,0.4611,10668894650.96,,2024-10-22T10:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-10-22 13:22:20.327604
13,1975,Chainlink,LINK,chainlink,1861,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,626849970.4527867,1000000000.0,False,,14,,,,2024-10-22T10:20:00.000Z,11.997972567299465,257243373.26706707,9.4442,0.38104023,1.18110783,4.12638301,6.76015452,3.20508698,-13.27290369,7520928749.305015,0.3252,11997972567.3,,2024-10-22T10:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-10-22 13:22:20.327604
14,1831,Bitcoin Cash,BCH,bitcoin-cash,935,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19777681.25,19777681.25,False,,15,,,,2024-10-22T10:20:00.000Z,358.2086660446896,226726802.32406157,-13.5664,-0.08393907,-3.420482,-2.71853133,5.60087997,2.31282646,-3.9021596,7084536818.019569,0.3063,7522381986.94,,2024-10-22T10:20:00.000Z,,,,,,2024-10-22 13:22:20.327604
15,6636,Polkadot,DOT,polkadot-new,829,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1508728413.8198435,1508728413.8198435,True,,16,1508728413.8198435,6519611742.46131,,2024-10-22T10:20:00.000Z,4.321262649223105,128102159.42899537,-7.9939,-0.29501049,-3.69996429,-3.37664812,-1.1903554,-8.73107523,-27.66082007,6519611742.46131,0.2821,6519611742.46,,2024-10-22T10:20:00.000Z,,,,,,2024-10-22 13:22:20.327604
16,3957,UNUS SED LEO,LEO,unus-sed-leo,51,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925180092.9,985239504.0,False,,17,,,,2024-10-22T10:20:00.000Z,6.0939498172248445,14478870.21039784,65.3791,-0.12333193,-0.20929215,-0.78080162,6.46459463,4.43310885,4.11205283,5638001058.02802,0.2438,6004000095.32,,2024-10-22T10:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-10-22 13:22:20.327604
